Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
0,0.193,-0.0105
0.101,0.191,-0.01035
0.201,0.191,-0.0105
0.3,0.1925,-0.01065
0.401,0.191,-0.01035
0.5,0.1925,-0.01065
0.601,0.1925,-0.0105
0.701,0.191,-0.01035
0.8,0.1925,-0.01065
0.9,0.1925,-0.01065
1,0.1925,-0.01065
1.099,0.1935,-0.0105
1.2,0.1925,-0.01065
1.301,0.191,-0.01035
1.401,0.191,-0.01035
1.5,0.193,-0.01065
1.599,0.193,-0.01065
1.7,0.1925,-0.01065
1.8,0.1925,-0.01065
1.9,0.1925,-0.01065
2,0.1925,-0.01065
2.1,0.1925,-0.01065
2.2,0.1925,-0.0105
2.3,0.1925,-0.0105
2.401,0.191,-0.01035
2.501,0.191,-0.01035
2.6,0.1925,-0.01065
2.7,0.1925,-0.01065
2.8,0.1925,-0.0105
2.9,0.1925,-0.0105
3,0.1925,-0.0105
3.1,0.1925,-0.01065
3.2,0.1925,-0.01065
3.3,0.1925,-0.01065
3.4,0.1925,-0.01065
3.5,0.193,-0.01065
3.6,0.192,-0.01065
3.701,0.191,-0.01035
3.801,0.191,-0.0105
3.9,0.192,-0.0105
3.999,0.193,-0.0105
4.1,0.192,-0.0105
4.2,0.192,-0.0105
4.301,0.192,-0.0105
4.4,0.192,-0.0105
4.499,0.193,-0.0105
4.6,0.192,-0.0105
4.7,0.192,-0.0105
4.801,0.192,-0.0105
4.9,0.1915,-0.0105
5,0.192,-0.01035
5.101,0.191,-0.0102
5.201,0.1915,-0.0105
5.3,0.1915,-0.0105
5.401,0.191,-0.0105
5.5,0.1915,-0.0105
5.601,0.191,-0.0105
5.7,0.1915,-0.0105
5.8,0.1915,-0.0105
5.902,0.191,-0.0102
6,0.1915,-0.0105
6.099,0.193,-0.01065
6.2,0.193,-0.01065
6.3,0.191,-0.0105
6.4,0.191,-0.0105
6.5,0.191,-0.0105
6.6,0.191,-0.0105
6.701,0.191,-0.0105
6.8,0.1925,-0.01065
6.9,0.191,-0.01035
6.999,0.1925,-0.0108
7.1,0.191,-0.0105
7.201,0.1905,-0.0102
7.3,0.191,-0.01065
7.4,0.191,-0.0105
7.501,0.1905,-0.01035
7.6,0.191,-0.0105
7.701,0.1905,-0.01035
7.801,0.191,-0.0105
7.9,0.191,-0.0105
8,0.191,-0.0105
8.1,0.191,-0.0105
8.2,0.1905,-0.01065
8.3,0.191,-0.01065
8.401,0.1905,-0.0105
8.5,0.191,-0.01065
8.599,0.192,-0.01065
8.7,0.191,-0.01065
8.799,0.192,-0.01065
8.899,0.1915,-0.01065
9,0.191,-0.01065
9.1,0.1905,-0.01035
9.199,0.1915,-0.01065
9.3,0.191,-0.0105
9.4,0.1905,-0.0105
9.501,0.191,-0.01095
9.6,0.1905,-0.0114
9.701,0.191,-0.0129
9.8,0.1905,-0.01035
9.9,0.191,-0.00855
10,0.191,-0.01125
10.1,0.1905,-0.0108
10.2,0.1905,-0.0108
10.3,0.19,-0.0105
10.4,0.19,-0.01095
10.5,0.19,-0.0111
10.6,0.19,-0.012
10.7,0.19,-0.0111
10.8,0.19,-0.01245
10.901,0.1895,-0.0114
11,0.1895,-0.0141
11.1,0.1895,-0.01305
11.201,0.19,-0.01215
11.3,0.189,-0.01155
11.401,0.189,-0.012
11.5,0.1885,-0.01305
11.6,0.188,-0.01305
11.701,0.1885,-0.01155
11.801,0.188,-0.01155
11.901,0.1875,-0.0126
12,0.187,-0.01245
12.1,0.187,-0.01365
12.2,0.1865,-0.01215
12.3,0.187,-0.01275
12.4,0.187,-0.0129
12.5,0.186,-0.0129
12.6,0.185,-0.0129
12.7,0.1845,-0.0129
12.8,0.183,-0.0129
12.9,0.182,-0.0129
13,0.181,-0.01275
13.099,0.18,-0.0144
13.2,0.1795,-0.01125
13.299,0.1785,-0.01425
13.4,0.1775,-0.01275
13.501,0.177,-0.01125
13.601,0.176,-0.01125
13.7,0.175,-0.01275
13.8,0.1745,-0.0126
13.9,0.1735,-0.0126
14,0.173,-0.01095
14.099,0.172,-0.0141
14.2,0.171,-0.0141
14.3,0.1705,-0.01245
14.401,0.17,-0.01095
14.501,0.169,-0.01245
14.6,0.168,-0.0141
14.7,0.168,-0.01245
14.8,0.167,-0.01245
14.9,0.1665,-0.0123
15.001,0.166,-0.0123
15.1,0.1655,-0.0123
15.2,0.1645,-0.0123
15.299,0.1635,-0.0138
15.4,0.163,-0.0123
15.5,0.1625,-0.0123
15.601,0.162,-0.01065
15.7,0.161,-0.01215
15.8,0.1605,-0.0123
15.901,0.16,-0.0105
16,0.1595,-0.01215
16.101,0.159,-0.0105
16.2,0.158,-0.01215
16.3,0.1575,-0.01215
16.4,0.157,-0.01215
16.5,0.1565,-0.0105
16.6,0.156,-0.01215
16.7,0.1555,-0.01215
16.8,0.155,-0.01215
16.899,0.154,-0.0135
17,0.154,-0.012
17.1,0.1535,-0.012
17.2,0.153,-0.01185
17.3,0.1525,-0.012
17.401,0.1525,-0.0102
17.501,0.1515,-0.01005
17.6,0.151,-0.01185
17.701,0.1505,-0.01185
17.8,0.1495,-0.01305
17.901,0.15,-0.01005
18,0.149,-0.0117
18.1,0.1485,-0.0117
18.2,0.1485,-0.01185
18.301,0.148,-0.0117
18.4,0.1475,-0.00975
18.501,0.147,-0.01155
18.6,0.146,-0.0129
18.7,0.146,-0.0117
18.8,0.1455,-0.0129
18.9,0.1455,-0.01155
19,0.145,-0.01155
19.1,0.1445,-0.01155
19.201,0.1445,-0.00975
19.3,0.1435,-0.0117
19.4,0.143,-0.01155
19.501,0.143,-0.00975
19.601,0.1425,-0.00975
19.7,0.142,-0.01155
19.801,0.142,-0.0096
19.9,0.141,-0.01155
20,0.1405,-0.0114
20.1,0.1405,-0.0114
20.199,0.1395,-0.01275
20.3,0.1395,-0.01125
20.4,0.139,-0.0114
20.5,0.1385,-0.01125
20.6,0.138,-0.01125
20.7,0.138,-0.01125
20.799,0.137,-0.0126
20.9,0.137,-0.0111
21,0.137,-0.01125
21.1,0.1365,-0.0111
21.2,0.136,-0.0111
21.301,0.1355,-0.0111
21.4,0.135,-0.0111
21.5,0.135,-0.0111
21.6,0.1345,-0.0111
21.7,0.134,-0.01095
21.799,0.1335,-0.01245
21.899,0.133,-0.01245
22,0.133,-0.0108
22.1,0.133,-0.009
22.201,0.1325,-0.009
22.301,0.1325,-0.009
22.4,0.132,-0.01065
22.5,0.1315,-0.01065
22.6,0.1315,-0.01065
22.701,0.131,-0.009
22.8,0.1305,-0.0105
22.9,0.13,-0.0105
22.999,0.1295,-0.012
23.101,0.1295,-0.0087
23.201,0.1295,-0.0087
23.3,0.129,-0.01035
23.4,0.129,-0.0102
23.501,0.1285,-0.01005
23.6,0.128,-0.0102
23.7,0.128,-0.01005
23.8,0.1275,-0.01005
23.901,0.127,-0.01005
24,0.127,-0.01005
24.1,0.1265,-0.0099
24.2,0.126,-0.0099
24.3,0.126,-0.00975
24.401,0.1255,-0.00825
24.5,0.125,-0.0099
24.6,0.125,-0.00975
24.7,0.1245,-0.0096
24.8,0.124,-0.0096
24.9,0.1235,-0.0114
25,0.1235,-0.00945
25.1,0.123,-0.00675
25.201,0.123,-0.00795
25.3,0.1225,-0.0093
25.4,0.1225,-0.0093
25.5,0.122,-0.0078
25.601,0.122,-0.0078
25.7,0.1215,-0.0093
25.801,0.121,-0.00795
25.9,0.121,-0.00915
26.001,0.1205,-0.0078
26.1,0.12,-0.00915
26.2,0.12,-0.009
26.301,0.1195,-0.0078
26.4,0.1195,-0.00915
26.5,0.119,-0.009
26.6,0.1185,-0.009
26.701,0.1185,-0.00765
26.8,0.118,-0.009
26.901,0.118,-0.009
27,0.1175,-0.00885
27.1,0.117,-0.0087
27.2,0.117,-0.0087
27.3,0.1165,-0.00855
27.4,0.1165,-0.00855
27.501,0.1165,-0.0072
27.6,0.116,-0.00855
27.701,0.1155,-0.00705
27.8,0.115,-0.0081
27.9,0.115,-0.00825
28,0.1145,-0.0081
28.1,0.114,-0.0081
28.2,0.114,-0.0081
28.3,0.114,-0.0081
28.4,0.1135,-0.00795
28.5,0.1135,-0.00795
28.6,0.113,-0.00795
28.7,0.1125,-0.0078
28.801,0.113,-0.00675
28.9,0.1125,-0.00795
29,0.112,-0.0078
29.1,0.1115,-0.0057
29.201,0.112,-0.0066
29.3,0.111,-0.0078
29.401,0.111,-0.0078
29.5,0.111,-0.0078
29.6,0.1105,-0.0078
29.7,0.1105,-0.00765
29.801,0.1105,-0.0063
29.9,0.11,-0.00765
30,0.1095,-0.00765
30.1,0.1095,-0.00765
30.201,0.1095,-0.0063
30.301,0.1095,-0.00615
30.4,0.1085,-0.00735
30.499,0.1085,-0.0087
30.6,0.1085,-0.0072
30.7,0.108,-0.0072
30.8,0.108,-0.0072
30.9,0.1075,-0.0072
31,0.107,-0.00825
31.1,0.107,-0.00705
31.2,0.1065,-0.00825
31.3,0.1065,-0.0069
31.4,0.1065,-0.0069
31.5,0.1065,-0.0069
31.6,0.106,-0.0069
31.699,0.1055,-0.00795
31.8,0.1055,-0.00675
31.9,0.1055,-0.00675
32.001,0.1055,-0.00675
32.1,0.1045,-0.00795
32.2,0.1045,-0.0078
32.3,0.1045,-0.0066
32.4,0.1045,-0.0066
32.5,0.104,-0.0066
32.6,0.104,-0.00645
32.7,0.1035,-0.0066
32.8,0.1035,-0.00645
32.9,0.103,-0.00645
33,0.103,-0.00645
33.1,0.103,-0.00645
33.201,0.103,-0.00555
33.3,0.1025,-0.0063
33.4,0.102,-0.0063
33.5,0.102,-0.00645
33.6,0.1015,-0.0063
33.7,0.1015,-0.0063
33.8,0.1015,-0.00615
33.9,0.101,-0.00615
34.001,0.1015,-0.0054
34.101,0.1005,-0.00615
34.2,0.1005,-0.00615
34.3,0.1005,-0.00615
34.399,0.1,-0.00705
34.5,0.1,-0.006
34.6,0.1,-0.006
34.7,0.0995,-0.00585
34.8,0.0995,-0.00585
34.9,0.0995,-0.00585
35,0.099,-0.00585
35.1,0.099,-0.0057
35.2,0.099,-0.0057
35.3,0.0985,-0.0057
35.4,0.098,-0.00675
35.5,0.098,-0.0057
35.601,0.098,-0.0057
35.7,0.0975,-0.00555
35.8,0.0975,-0.00555
35.9,0.0975,-0.00555
36,0.097,-0.00555
36.101,0.0975,-0.0051
36.201,0.097,-0.0051
36.3,0.0965,-0.00555
36.4,0.0965,-0.0054
36.5,0.096,-0.00555
36.6,0.096,-0.0051
36.7,0.096,-0.0054
36.8,0.0955,-0.0063
36.9,0.0955,-0.0054
37,0.095,-0.0051
37.101,0.0955,-0.0051
37.2,0.095,-0.0054
37.3,0.0945,-0.0054
37.399,0.094,-0.006
37.5,0.0945,-0.00525
37.6,0.094,-0.00525
37.7,0.0935,-0.00585
37.8,0.094,-0.0051
37.9,0.0935,-0.00525
38,0.0935,-0.00525
38.1,0.0935,-0.00525
38.2,0.093,-0.00525
38.301,0.093,-0.00525
38.4,0.0925,-0.00525
38.5,0.0925,-0.0051
38.601,0.0925,-0.00525
38.7,0.0925,-0.00525
38.8,0.092,-0.0051
38.9,0.092,-0.0051
39.001,0.092,-0.00525
39.1,0.0915,-0.0051
39.201,0.0915,-0.00525
39.301,0.0915,-0.00525
39.4,0.091,-0.00525
39.5,0.0905,-0.0051
39.601,0.0905,-0.0051
39.7,0.0905,-0.0051
39.8,0.09,-0.00525
39.9,0.0895,-0.0054
40,0.0895,-0.0054
40.1,0.0895,-0.0054
40.2,0.0895,-0.0051
40.3,0.0895,-0.0051
40.401,0.0895,-0.00525
40.5,0.089,-0.0051
40.6,0.089,-0.00525
40.7,0.0885,-0.00525
40.8,0.0885,-0.00525
40.899,0.088,-0.00525
40.999,0.088,-0.00525
41.1,0.088,-0.00525
41.2,0.088,-0.00525
41.3,0.088,-0.0051
41.4,0.0875,-0.00525
41.499,0.087,-0.00525
41.6,0.0875,-0.00525
41.7,0.087,-0.0051
41.8,0.087,-0.00525
41.9,0.087,-0.00525
42.001,0.0865,-0.00525
42.1,0.0865,-0.00525
42.201,0.0865,-0.006
42.301,0.0865,-0.006
42.401,0.086,-0.0054
42.5,0.086,-0.0054
42.599,0.0855,-0.00525
42.7,0.0855,-0.0075
42.8,0.0855,-0.0054
42.9,0.0855,-0.0054
43.001,0.0855,-0.0054
43.1,0.085,-0.0054
43.201,0.085,-0.0054
43.3,0.0855,-0.00645
43.399,0.0845,-0.0051
43.5,0.0845,-0.00555
43.6,0.0845,-0.0066
43.7,0.0845,-0.00585
43.8,0.0835,-0.0051
43.901,0.0845,-0.0066
44,0.084,-0.00585
44.1,0.084,-0.00555
44.2,0.0835,-0.0057
44.299,0.0835,-0.00525
44.399,0.083,-0.00525
44.5,0.0835,-0.0063
44.601,0.0835,-0.00675
44.7,0.083,-0.00585
44.802,0.0835,-0.0081
44.901,0.083,-0.0069
45,0.0825,-0.00585
45.1,0.0825,-0.006
45.2,0.0825,-0.006
45.301,0.082,-0.006
45.4,0.082,-0.006
45.501,0.0825,-0.00735
45.6,0.082,-0.00615
45.7,0.0815,-0.00615
45.8,0.0815,-0.00615
45.901,0.082,-0.0075
46.001,0.0815,-0.00765
46.101,0.0815,-0.00765
46.2,0.081,-0.0063
46.3,0.081,-0.00645
46.401,0.082,-0.0078
46.5,0.0805,-0.00645
46.6,0.0805,-0.00645
46.7,0.0805,-0.00645
46.8,0.08,-0.0066
46.9,0.08,-0.0066
47,0.08,-0.0066
47.1,0.0795,-0.00675
47.199,0.0795,-0.0057
47.299,0.0795,-0.0057
47.4,0.0795,-0.00675
47.501,0.0795,-0.00675
47.601,0.079,-0.00675
47.7,0.079,-0.00675
47.8,0.079,-0.00705
47.9,0.079,-0.00705
48,0.0785,-0.0072
48.1,0.0785,-0.0072
48.2,0.0785,-0.00735
48.3,0.0785,-0.0075
48.4,0.0785,-0.0075
48.499,0.078,-0.0063
48.6,0.078,-0.00765
48.701,0.078,-0.00885
48.8,0.078,-0.0078
48.9,0.077,-0.0078
49.001,0.0775,-0.00885
49.101,0.078,-0.0078
49.2,0.0775,-0.00765
49.3,0.077,-0.0078
49.4,0.0775,-0.0078
49.5,0.077,-0.0078
49.6,0.076,-0.0078
49.7,0.0775,-0.00795
49.8,0.0775,-0.00795
49.901,0.0765,-0.0093
50,0.077,-0.00795
50.1,0.077,-0.0081
50.2,0.0755,-0.00825
50.3,0.076,-0.00825
50.401,0.076,-0.0096
50.5,0.076,-0.0084
50.6,0.0755,-0.0084
50.699,0.075,-0.00705
50.8,0.0755,-0.00855
50.9,0.075,-0.00855
51,0.075,-0.01005
51.101,0.0745,-0.0102
51.2,0.075,-0.0087
51.3,0.075,-0.0087
51.399,0.0745,-0.00765
51.5,0.0745,-0.00885
51.6,0.074,-0.0087
51.7,0.074,-0.00885
51.8,0.073,-0.00795
51.9,0.074,-0.00885
52,0.0735,-0.009
52.1,0.0745,-0.0078
52.2,0.0735,-0.009
52.301,0.0735,-0.00915
52.4,0.0735,-0.00915
52.5,0.073,-0.0093
52.6,0.073,-0.00945
52.701,0.073,-0.01125
52.8,0.073,-0.00945
52.9,0.0725,-0.00945
53,0.0725,-0.0081
53.1,0.0725,-0.0096
53.2,0.0725,-0.0096
53.299,0.072,-0.0084
53.4,0.072,-0.00975
53.499,0.072,-0.00855
53.6,0.0715,-0.01005
53.699,0.0715,-0.00855
53.8,0.0715,-0.01005
53.9,0.071,-0.0102
54,0.071,-0.01035
54.1,0.071,-0.01035
54.2,0.071,-0.0105
54.301,0.071,-0.01215
54.4,0.0705,-0.01065
54.5,0.0705,-0.01065
54.599,0.0705,-0.009
54.699,0.0705,-0.00915
54.8,0.07,-0.0108
54.9,0.07,-0.0108
55,0.07,-0.01095
55.101,0.07,-0.0126
55.2,0.07,-0.0111
55.3,0.07,-0.01125
55.4,0.0695,-0.0114
55.5,0.0695,-0.01125
55.6,0.0695,-0.01125
55.7,0.069,-0.0114
55.801,0.069,-0.0114
55.9,0.069,-0.0114
56,0.069,-0.01155
56.1,0.0685,-0.01155
56.2,0.0685,-0.00975
56.3,0.0685,-0.01155
56.4,0.0685,-0.0117
56.5,0.0685,-0.0117
56.6,0.0685,-0.0117
56.7,0.068,-0.0117
56.801,0.068,-0.0132
56.901,0.068,-0.01335
57,0.068,-0.01185
57.101,0.068,-0.01335
57.2,0.0675,-0.012
57.301,0.0675,-0.01215
57.4,0.0675,-0.0123
57.5,0.0675,-0.0123
57.6,0.067,-0.0108
57.7,0.067,-0.0126
57.8,0.067,-0.01245
57.9,0.067,-0.0126
58.001,0.0665,-0.0138
58.1,0.0665,-0.01275
58.2,0.0665,-0.01275
58.3,0.0665,-0.01125
58.4,0.0665,-0.0129
58.5,0.066,-0.0129
58.6,0.066,-0.0129
58.699,0.066,-0.01155
58.799,0.0655,-0.01155
58.9,0.066,-0.01305
59.001,0.066,-0.01305
59.1,0.0655,-0.01305
59.2,0.0655,-0.0132
59.3,0.0655,-0.0132
59.4,0.0655,-0.01335
59.501,0.065,-0.0144
59.6,0.065,-0.0135
59.7,0.065,-0.0135
59.801,0.0645,-0.01455
59.901,0.0645,-0.01455
60.001,0.0645,-0.01455
60.1,0.0645,-0.0138
60.199,0.0645,-0.0126
60.299,0.064,-0.0138
60.4,0.064,-0.01395
60.5,0.064,-0.01395
60.599,0.064,-0.0129
60.7,0.0635,-0.0141
60.8,0.0635,-0.0141
60.899,0.0635,-0.01305
61,0.0635,-0.015
61.1,0.0635,-0.01425
61.199,0.0635,-0.01305
61.3,0.063,-0.01425
61.4,0.063,-0.0144
61.5,0.063,-0.0144
61.601,0.063,-0.0144
61.7,0.0625,-0.01455
61.8,0.0625,-0.01455
61.901,0.0625,-0.01455
62,0.062,-0.0147
62.1,0.062,-0.0147
62.2,0.062,-0.0138
62.3,0.0615,-0.01485
62.4,0.062,-0.01485
62.499,0.062,-0.01395
62.6,0.0615,-0.01485
62.7,0.0615,-0.015
62.801,0.061,-0.01545
62.901,0.061,-0.01545
63,0.061,-0.015
63.099,0.061,-0.01425
63.2,0.061,-0.01515
63.3,0.061,-0.01515
63.4,0.061,-0.01515
63.5,0.0605,-0.01515
63.599,0.0605,-0.01455
63.7,0.0605,-0.01455
63.8,0.06,-0.01515
63.901,0.06,-0.01545
64,0.06,-0.01515
64.1,0.06,-0.01515
64.201,0.0595,-0.01545
64.301,0.0595,-0.01545
64.401,0.059,-0.01545
64.501,0.059,-0.01545
64.6,0.0595,-0.0153
64.7,0.059,-0.0153
64.8,0.059,-0.0153
64.9,0.059,-0.01545
65,0.059,-0.01545
65.1,0.0585,-0.0156
65.201,0.0585,-0.01545
65.3,0.0585,-0.0156
65.4,0.0585,-0.01545
65.5,0.0585,-0.01545
65.6,0.058,-0.01545
65.7,0.058,-0.0156
65.8,0.058,-0.01545
65.9,0.058,-0.01545
66,0.0565,-0.0153
66.101,0.0575,-0.01545
66.2,0.0575,-0.0156
66.3,0.0575,-0.01545
66.401,0.056,-0.015
66.5,0.057,-0.01545
66.601,0.0555,-0.01485
66.701,0.0555,-0.01485
66.8,0.0565,-0.01545
66.9,0.0565,-0.01545
66.999,0.057,-0.01545
67.1,0.0565,-0.0156
67.2,0.056,-0.01545
67.3,0.056,-0.01545
67.399,0.0565,-0.01545
67.5,0.0555,-0.01545
67.6,0.0555,-0.01545
67.699,0.056,-0.0156
67.8,0.0535,-0.0144
67.901,0.0535,-0.0144
68.001,0.055,-0.0153
68.1,0.0545,-0.01515
68.2,0.0545,-0.01515
68.301,0.053,-0.0144
68.4,0.054,-0.01515
68.5,0.054,-0.01515
68.6,0.054,-0.015
68.7,0.0535,-0.015
68.8,0.0535,-0.015
68.901,0.0525,-0.01395
69.001,0.0525,-0.01395
69.1,0.0545,-0.01545
69.201,0.053,-0.01485
69.3,0.0525,-0.0147
69.4,0.0525,-0.01485
69.499,0.054,-0.01545
69.6,0.0535,-0.01545
69.702,0.052,-0.01215
69.799,0.0535,-0.01545
69.9,0.052,-0.01455
70,0.0515,-0.0144
70.101,0.0515,-0.0132
70.2,0.0515,-0.0144
70.3,0.0515,-0.0144
70.401,0.051,-0.01305
70.501,0.051,-0.0132
70.6,0.051,-0.0144
70.7,0.0505,-0.01425
70.801,0.051,-0.0129
70.9,0.0505,-0.01425
71,0.0505,-0.01425
71.1,0.0505,-0.01425
71.201,0.0505,-0.01275
71.3,0.0505,-0.0141
71.4,0.05,-0.01395
71.5,0.05,-0.0138
71.6,0.05,-0.0138
71.7,0.05,-0.01365
71.799,0.0505,-0.01485
71.9,0.0495,-0.0135
72,0.0495,-0.01335
72.1,0.0495,-0.01335
72.199,0.0495,-0.01455
72.3,0.0495,-0.0132
72.4,0.049,-0.0132
72.499,0.0495,-0.0144
72.6,0.049,-0.0132
72.7,0.049,-0.0132
72.8,0.049,-0.01305
72.901,0.049,-0.0117
73,0.049,-0.01305
73.1,0.049,-0.0129
73.2,0.0485,-0.0114
73.3,0.0485,-0.01275
73.401,0.0485,-0.0111
73.5,0.0485,-0.01245
73.6,0.0485,-0.01245
73.7,0.0485,-0.0123
73.8,0.0485,-0.0123
73.9,0.048,-0.01215
74,0.048,-0.01215
74.1,0.048,-0.012
74.201,0.0485,-0.01035
74.301,0.0485,-0.01035
74.4,0.048,-0.01185
74.5,0.048,-0.0117
74.6,0.048,-0.01185
74.7,0.0475,-0.01305
74.8,0.0475,-0.0117
74.899,0.047,-0.0129
75,0.047,-0.0129
75.1,0.047,-0.0114
75.2,0.0475,-0.01125
75.3,0.047,-0.01125
75.401,0.0475,-0.0093
75.5,0.047,-0.01095
75.599,0.047,-0.01245
75.7,0.047,-0.0108
75.8,0.047,-0.0108
75.901,0.047,-0.009
76,0.047,-0.01035
76.1,0.0465,-0.012
76.2,0.047,-0.01035
76.3,0.047,-0.0102
76.4,0.0465,-0.01005
76.501,0.0465,-0.0084
76.6,0.0465,-0.0099
76.699,0.0465,-0.00975
76.8,0.0465,-0.0096
76.901,0.0465,-0.0081
77,0.046,-0.00945
77.1,0.046,-0.00945
77.2,0.046,-0.0093
77.3,0.046,-0.0093
77.4,0.046,-0.00915
77.5,0.046,-0.00915
77.601,0.046,-0.00915
77.7,0.0455,-0.01065
77.8,0.046,-0.009
77.9,0.0455,-0.00885
78,0.0455,-0.0087
78.1,0.0455,-0.00855
78.2,0.0455,-0.0084
78.3,0.0455,-0.00825
78.4,0.0455,-0.00825
78.5,0.045,-0.00825
78.6,0.045,-0.00825
78.7,0.045,-0.0081
78.8,0.045,-0.00795
78.9,0.045,-0.00795
78.999,0.0445,-0.0093
79.1,0.045,-0.0078
79.2,0.0445,-0.00765
79.3,0.0445,-0.00765
79.4,0.0445,-0.00765
79.5,0.0445,-0.0075
79.6,0.0445,-0.0075
79.7,0.0445,-0.00735
79.8,0.0445,-0.00735
79.901,0.0445,-0.00735
79.999,0.044,-0.00855
80.099,0.044,-0.0084
80.2,0.044,-0.00705
80.3,0.044,-0.00705
80.4,0.044,-0.0069
80.5,0.044,-0.0069
80.6,0.044,-0.00675
80.701,0.0445,-0.0057
80.8,0.044,-0.00675
80.9,0.044,-0.00675
81,0.044,-0.0066
81.099,0.0435,-0.0078
81.2,0.044,-0.0066
81.299,0.043,-0.00765
81.4,0.0435,-0.00645
81.5,0.043,-0.0075
81.6,0.043,-0.0063
81.7,0.0435,-0.00615
81.8,0.0435,-0.00615
81.899,0.043,-0.0072
82,0.043,-0.006
82.1,0.043,-0.006
82.201,0.0435,-0.00525
82.299,0.0425,-0.0069
82.4,0.043,-0.0057
82.5,0.043,-0.0057
82.599,0.0425,-0.00675
82.7,0.043,-0.0057
82.801,0.043,-0.0057
82.9,0.0425,-0.00555
83,0.0425,-0.00555
83.101,0.0425,-0.0051
83.2,0.0425,-0.00555
83.3,0.0425,-0.00555
83.4,0.0425,-0.0054
83.5,0.0425,-0.0054
83.6,0.0435,-0.0078
83.701,0.0425,-0.0051
83.801,0.0425,-0.00525
83.9,0.042,-0.0054
84,0.042,-0.0054
84.099,0.0415,-0.006
84.201,0.042,-0.00525
84.301,0.042,-0.00525
84.4,0.042,-0.0054
84.5,0.0415,-0.0054
84.6,0.0415,-0.0054
84.7,0.0415,-0.00525
84.801,0.0415,-0.00525
84.9,0.0415,-0.00525
85,0.0415,-0.00525
85.1,0.0415,-0.00525
85.201,0.0415,-0.00555
85.301,0.0415,-0.0054
85.4,0.041,-0.00525
85.5,0.041,-0.00525
85.601,0.0415,-0.0054
85.7,0.041,-0.00525
85.799,0.0405,-0.00555
85.9,0.041,-0.00525
86,0.041,-0.00525
86.1,0.0405,-0.00525
86.2,0.0405,-0.00525
86.3,0.0405,-0.00525
86.401,0.041,-0.006
86.5,0.0405,-0.0054
86.6,0.0405,-0.0054
86.699,0.04,-0.0054
86.8,0.0405,-0.0054
86.901,0.0405,-0.0054
87,0.0405,-0.0054
87.1,0.0405,-0.0054
87.201,0.0405,-0.00615
87.3,0.0405,-0.0054
87.401,0.0405,-0.0063
87.5,0.04,-0.0054
87.6,0.04,-0.0054
87.7,0.04,-0.00555
87.8,0.04,-0.00555
87.9,0.04,-0.00555
88,0.0395,-0.00555
88.099,0.0395,-0.00525
88.201,0.04,-0.00645
88.299,0.039,-0.00525
88.4,0.0395,-0.00615
88.499,0.039,-0.0054
88.6,0.0395,-0.00645
88.701,0.0395,-0.00675
88.8,0.0395,-0.00585
88.9,0.0395,-0.00645
89,0.039,-0.0054
89.1,0.039,-0.006
89.2,0.039,-0.0063
89.3,0.039,-0.0063
89.4,0.039,-0.0063
89.5,0.039,-0.0063
89.6,0.039,-0.0063
89.701,0.0395,-0.00735
89.801,0.039,-0.00645
89.9,0.039,-0.00645
90,0.039,-0.00645
90.1,0.039,-0.0066
90.2,0.0385,-0.00675
90.301,0.0385,-0.0069
90.4,0.0385,-0.0069
90.5,0.0385,-0.0069
90.601,0.0395,-0.0081
90.7,0.039,-0.0093
90.8,0.0385,-0.0069
90.9,0.0385,-0.0069
91,0.0385,-0.0069
91.101,0.039,-0.0084
91.2,0.0385,-0.0072
91.3,0.038,-0.00705
91.4,0.038,-0.0072
91.5,0.038,-0.0075
91.6,0.0385,-0.00765
91.7,0.038,-0.0078
91.8,0.038,-0.00795
91.9,0.037,-0.00795
92,0.037,-0.00795
92.1,0.0385,-0.00795
92.2,0.037,-0.0081
92.3,0.0375,-0.0081
92.4,0.0385,-0.0081
92.501,0.038,-0.0093
92.6,0.038,-0.0081
92.699,0.037,-0.0069
92.8,0.0375,-0.00825
92.901,0.0375,-0.0096
93,0.0375,-0.00975
93.099,0.037,-0.00735
93.2,0.0375,-0.0087
93.3,0.0375,-0.0087
93.4,0.037,-0.00885
93.501,0.037,-0.0102
93.6,0.037,-0.009
93.7,0.037,-0.009
93.8,0.037,-0.009
93.9,0.037,-0.00915
94,0.037,-0.00915
94.1,0.037,-0.00915
94.2,0.037,-0.00915
94.3,0.0365,-0.00945
94.4,0.0365,-0.00945
94.5,0.0365,-0.00945
94.6,0.0365,-0.0096
94.7,0.0365,-0.00975
94.8,0.0365,-0.00975
94.9,0.0365,-0.0099
95,0.036,-0.01005
95.1,0.036,-0.01005
95.2,0.036,-0.0102
95.301,0.036,-0.0102
95.4,0.036,-0.01035
95.5,0.0355,-0.0105
95.6,0.0355,-0.01065
95.7,0.0355,-0.01065
95.801,0.036,-0.0126
95.899,0.0355,-0.0093
96,0.0355,-0.0111
96.1,0.0355,-0.01275
96.2,0.0355,-0.01275
96.3,0.0355,-0.0114
96.399,0.0355,-0.0099
96.502,0.0355,-0.0138
96.6,0.035,-0.01155
96.7,0.035,-0.0117
96.8,0.035,-0.012
96.9,0.035,-0.012
97,0.035,-0.01215
97.1,0.035,-0.0123
97.2,0.035,-0.01245
97.3,0.035,-0.0126
97.4,0.035,-0.0126
97.5,0.035,-0.0126
97.6,0.035,-0.01275
